Serial Data Number,Serial Sheet Number,JIS Code,EBCDIC Code,4 Character Code,Evaluation of Individual Character Image,Evaluation of Character Group,Sample Position Y on Sheet,Sample Position X on Sheet,Male-Female Code,Age of Writer,Industry Classification Code,Occupation Classification Code,Sheet Gatherring Date,Scanning Date,Number of X-Axis Sampling Points,Number of Y-Axis Sampling Points,Number of Levels of Pixel,Magnification of Scanning Lenz,Serial Data Number (old)
503655,5070,b2,82,H YI,0,0,4,6,1,26,9144,11,741202,741216,72,76,16,133,0
503656,5070,d5,aa,H YU,0,0,4,7,1,26,9144,11,741202,741216,72,76,16,133,0
503657,5070,b4,84,H YE,0,0,4,8,1,26,9144,11,741202,741216,72,76,16,133,0
503658,5070,d6,ac,H YO,0,0,4,9,1,26,9144,11,741202,741216,72,76,16,133,0
503659,5070,d7,ad,H RA,0,0,5,0,1,26,9144,11,741202,741216,72,76,16,133,0
503660,5070,d8,ae,H RI,0,0,5,1,1,26,9144,11,741202,741216,72,76,16,133,0
503661,5070,d9,af,H RU,0,0,5,2,1,26,9144,11,741202,741216,72,76,16,133,0
503662,5070,da,ba,H RE,0,0,5,3,1,26,9144,11,741202,741216,72,76,16,133,0
503663,5070,db,bb,H RO,0,0,5,4,1,26,9144,11,741202,741216,72,76,16,133,0
503664,5070,dc,bc,H WA,0,0,5,5,1,26,9144,11,741202,741216,72,76,16,133,0
503665,5070,a8,7b,H WI,0,0,5,6,1,26,9144,11,741202,741216,72,76,16,133,0
503666,5070,b3,83,H WU,0,0,5,7,1,26,9144,11,741202,741216,72,76,16,133,0
503667,5070,aa,7a,H WE,0,0,5,8,1,26,9144,11,741202,741216,72,76,16,133,0
503668,5070,a6,6f,H WO,0,0,5,9,1,26,9144,11,741202,741216,72,76,16,133,0
503669,5070,dd,bd,H  N,0,0,6,0,1,26,9144,11,741202,741216,72,76,16,133,0
503670,5071,b1,81,H  A,0,0,1,0,1,22,9144,11,741202,741216,72,76,16,133,0
503671,5071,b2,82,H  I,0,0,1,1,1,22,9144,11,741202,741216,72,76,16,133,0
503672,5071,b3,83,H  U,0,0,1,2,1,22,9144,11,741202,741216,72,76,16,133,0
503673,5071,b4,84,H  E,0,0,1,3,1,22,9144,11,741202,741216,72,76,16,133,0
503674,5071,b5,85,H  O,0,0,1,4,1,22,9144,11,741202,741216,72,76,16,133,0
503675,5071,b6,86,H KA,0,0,1,5,1,22,9144,11,741202,741216,72,76,16,133,0
503676,5071,b7,87,H KI,0,0,1,6,1,22,9144,11,741202,741216,72,76,16,133,0
503677,5071,b8,88,H KU,0,0,1,7,1,22,9144,11,741202,741216,72,76,16,133,0
503678,5071,b9,89,H KE,0,0,1,8,1,22,9144,11,741202,741216,72,76,16,133,0
503679,5071,ba,8a,H KO,0,0,1,9,1,22,9144,11,741202,741216,72,76,16,133,0
503680,5071,bb,8c,H SA,0,0,2,0,1,22,9144,11,741202,741216,72,76,16,133,0
503681,5071,bc,8d,H SI,0,0,2,1,1,22,9144,11,741202,741216,72,76,16,133,0
503682,5071,bd,8e,H SU,0,0,2,2,1,22,9144,11,741202,741216,72,76,16,133,0
503683,5071,be,ef,H SE,0,0,2,3,1,22,9144,11,741202,741216,72,76,16,133,0
503684,5071,bf,90,H SO,0,0,2,4,1,22,9144,11,741202,741216,72,76,16,133,0
503685,5071,c0,91,H TA,0,0,2,5,1,22,9144,11,741202,741216,72,76,16,133,0
503686,5071,c1,92,H TI,0,0,2,6,1,22,9144,11,741202,741216,72,76,16,133,0
503687,5071,c2,93,H TU,0,0,2,7,1,22,9144,11,741202,741216,72,76,16,133,0
503688,5071,c3,94,H TE,0,0,2,8,1,22,9144,11,741202,741216,72,76,16,133,0
503689,5071,c4,95,H TO,0,0,2,9,1,22,9144,11,741202,741216,72,76,16,133,0
503690,5071,c5,96,H NA,0,0,3,0,1,22,9144,11,741202,741216,72,76,16,133,0
503691,5071,c6,97,H NI,0,0,3,1,1,22,9144,11,741202,741216,72,76,16,133,0
503692,5071,c7,98,H NU,0,0,3,2,1,22,9144,11,741202,741216,72,76,16,133,0
503693,5071,c8,99,H NE,0,0,3,3,1,22,9144,11,741202,741216,72,76,16,133,0
503694,5071,c9,9a,H NO,0,0,3,4,1,22,9144,11,741202,741216,72,76,16,133,0
503695,5071,ca,9d,H HA,0,0,3,5,1,22,9144,11,741202,741216,72,76,16,133,0
503696,5071,cb,9e,H HI,0,0,3,6,1,22,9144,11,741202,741216,72,76,16,133,0
503697,5071,cc,9f,H HU,0,0,3,7,1,22,9144,11,741202,741216,72,76,16,133,0
503698,5071,cd,a2,H HE,0,0,3,8,1,22,9144,11,741202,741216,72,76,16,133,0
503699,5071,ce,a3,H HO,0,0,3,9,1,22,9144,11,741202,741216,72,76,16,133,0
503700,5071,cf,a4,H MA,0,0,4,0,1,22,9144,11,741202,741216,72,76,16,133,0
503701,5071,d0,a5,H MI,0,0,4,1,1,22,9144,11,741202,741216,72,76,16,133,0
503702,5071,d1,a6,H MU,0,0,4,2,1,22,9144,11,741202,741216,72,76,16,133,0
503703,5071,d2,a7,H ME,0,0,4,3,1,22,9144,11,741202,741216,72,76,16,133,0
503704,5071,d3,a8,H MO,0,0,4,4,1,22,9144,11,741202,741216,72,76,16,133,0
503705,5071,d4,a9,H YA,0,0,4,5,1,22,9144,11,741202,741216,72,76,16,133,0
503706,5071,b2,82,H YI,0,0,4,6,1,22,9144,11,741202,741216,72,76,16,133,0
503707,5071,d5,aa,H YU,0,0,4,7,1,22,9144,11,741202,741216,72,76,16,133,0
503708,5071,b4,84,H YE,0,0,4,8,1,22,9144,11,741202,741216,72,76,16,133,0
503709,5071,d6,ac,H YO,0,0,4,9,1,22,9144,11,741202,741216,72,76,16,133,0
503710,5071,d7,ad,H RA,0,0,5,0,1,22,9144,11,741202,741216,72,76,16,133,0
503711,5071,d8,ae,H RI,0,0,5,1,1,22,9144,11,741202,741216,72,76,16,133,0
503712,5071,d9,af,H RU,0,0,5,2,1,22,9144,11,741202,741216,72,76,16,133,0
503713,5071,da,ba,H RE,0,0,5,3,1,22,9144,11,741202,741216,72,76,16,133,0
503714,5071,db,bb,H RO,0,0,5,4,1,22,9144,11,741202,741216,72,76,16,133,0
503715,5071,dc,bc,H WA,0,0,5,5,1,22,9144,11,741202,741216,72,76,16,133,0
503716,5071,a8,7b,H WI,0,0,5,6,1,22,9144,11,741202,741216,72,76,16,133,0
503717,5071,b3,83,H WU,0,0,5,7,1,22,9144,11,741202,741216,72,76,16,133,0
503718,5071,aa,7a,H WE,0,0,5,8,1,22,9144,11,741202,741216,72,76,16,133,0
503719,5071,a6,6f,H WO,0,0,5,9,1,22,9144,11,741202,741216,72,76,16,133,0
503720,5071,dd,bd,H  N,0,0,6,0,1,22,9144,11,741202,741216,72,76,16,133,0
503721,5072,b1,81,H  A,0,0,1,0,1,24,9144,11,741202,741216,72,76,16,133,0
503722,5072,b2,82,H  I,0,0,1,1,1,24,9144,11,741202,741216,72,76,16,133,0
503723,5072,b3,83,H  U,0,0,1,2,1,24,9144,11,741202,741216,72,76,16,133,0
503724,5072,b4,84,H  E,0,0,1,3,1,24,9144,11,741202,741216,72,76,16,133,0
503725,5072,b5,85,H  O,0,0,1,4,1,24,9144,11,741202,741216,72,76,16,133,0
503726,5072,b6,86,H KA,0,0,1,5,1,24,9144,11,741202,741216,72,76,16,133,0
503727,5072,b7,87,H KI,0,0,1,6,1,24,9144,11,741202,741216,72,76,16,133,0
503728,5072,b8,88,H KU,0,0,1,7,1,24,9144,11,741202,741216,72,76,16,133,0
503729,5072,b9,89,H KE,0,0,1,8,1,24,9144,11,741202,741216,72,76,16,133,0
503730,5072,ba,8a,H KO,0,0,1,9,1,24,9144,11,741202,741216,72,76,16,133,0
503731,5072,bb,8c,H SA,0,0,2,0,1,24,9144,11,741202,741216,72,76,16,133,0
503732,5072,bc,8d,H SI,0,0,2,1,1,24,9144,11,741202,741216,72,76,16,133,0
503733,5072,bd,8e,H SU,0,0,2,2,1,24,9144,11,741202,741216,72,76,16,133,0
503734,5072,be,ef,H SE,0,0,2,3,1,24,9144,11,741202,741216,72,76,16,133,0
503735,5072,bf,90,H SO,0,0,2,4,1,24,9144,11,741202,741216,72,76,16,133,0
503736,5072,c0,91,H TA,0,0,2,5,1,24,9144,11,741202,741216,72,76,16,133,0
503737,5072,c1,92,H TI,0,0,2,6,1,24,9144,11,741202,741216,72,76,16,133,0
503738,5072,c2,93,H TU,0,0,2,7,1,24,9144,11,741202,741216,72,76,16,133,0
503739,5072,c3,94,H TE,0,0,2,8,1,24,9144,11,741202,741216,72,76,16,133,0
503740,5072,c4,95,H TO,0,0,2,9,1,24,9144,11,741202,741216,72,76,16,133,0
503741,5072,c5,96,H NA,0,0,3,0,1,24,9144,11,741202,741216,72,76,16,133,0
503742,5072,c6,97,H NI,0,0,3,1,1,24,9144,11,741202,741216,72,76,16,133,0
503743,5072,c7,98,H NU,0,0,3,2,1,24,9144,11,741202,741216,72,76,16,133,0
503744,5072,c8,99,H NE,0,0,3,3,1,24,9144,11,741202,741216,72,76,16,133,0
503745,5072,c9,9a,H NO,0,0,3,4,1,24,9144,11,741202,741216,72,76,16,133,0
503746,5072,ca,9d,H HA,0,0,3,5,1,24,9144,11,741202,741216,72,76,16,133,0
503747,5072,cb,9e,H HI,0,0,3,6,1,24,9144,11,741202,741216,72,76,16,133,0
503748,5072,cc,9f,H HU,0,0,3,7,1,24,9144,11,741202,741216,72,76,16,133,0
503749,5072,cd,a2,H HE,0,0,3,8,1,24,9144,11,741202,741216,72,76,16,133,0
503750,5072,ce,a3,H HO,0,0,3,9,1,24,9144,11,741202,741216,72,76,16,133,0
503751,5072,cf,a4,H MA,0,0,4,0,1,24,9144,11,741202,741216,72,76,16,133,0
503752,5072,d0,a5,H MI,0,0,4,1,1,24,9144,11,741202,741216,72,76,16,133,0
503753,5072,d1,a6,H MU,0,0,4,2,1,24,9144,11,741202,741216,72,76,16,133,0
503754,5072,d2,a7,H ME,0,0,4,3,1,24,9144,11,741202,741216,72,76,16,133,0
503755,5072,d3,a8,H MO,0,0,4,4,1,24,9144,11,741202,741216,72,76,16,133,0
503756,5072,d4,a9,H YA,0,0,4,5,1,24,9144,11,741202,741216,72,76,16,133,0
503757,5072,b2,82,H YI,0,0,4,6,1,24,9144,11,741202,741216,72,76,16,133,0
503758,5072,d5,aa,H YU,0,0,4,7,1,24,9144,11,741202,741216,72,76,16,133,0
503759,5072,b4,84,H YE,0,0,4,8,1,24,9144,11,741202,741216,72,76,16,133,0
503760,5072,d6,ac,H YO,0,0,4,9,1,24,9144,11,741202,741216,72,76,16,133,0
503761,5072,d7,ad,H RA,0,0,5,0,1,24,9144,11,741202,741216,72,76,16,133,0
503762,5072,d8,ae,H RI,0,0,5,1,1,24,9144,11,741202,741216,72,76,16,133,0
503763,5072,d9,af,H RU,0,0,5,2,1,24,9144,11,741202,741216,72,76,16,133,0
503764,5072,da,ba,H RE,0,0,5,3,1,24,9144,11,741202,741216,72,76,16,133,0
503765,5072,db,bb,H RO,0,0,5,4,1,24,9144,11,741202,741216,72,76,16,133,0
503766,5072,dc,bc,H WA,0,0,5,5,1,24,9144,11,741202,741216,72,76,16,133,0
503767,5072,a8,7b,H WI,0,0,5,6,1,24,9144,11,741202,741216,72,76,16,133,0
503768,5072,b3,83,H WU,0,0,5,7,1,24,9144,11,741202,741216,72,76,16,133,0
503769,5072,aa,7a,H WE,0,0,5,8,1,24,9144,11,741202,741216,72,76,16,133,0
503770,5072,a6,6f,H WO,0,0,5,9,1,24,9144,11,741202,741216,72,76,16,133,0
503771,5072,dd,bd,H  N,0,0,6,0,1,24,9144,11,741202,741216,72,76,16,133,0
503772,5073,b1,81,H  A,0,0,1,0,1,26,9144,11,741202,741216,72,76,16,133,0
503773,5073,b2,82,H  I,0,0,1,1,1,26,9144,11,741202,741216,72,76,16,133,0
503774,5073,b3,83,H  U,0,0,1,2,1,26,9144,11,741202,741216,72,76,16,133,0
503775,5073,b4,84,H  E,0,0,1,3,1,26,9144,11,741202,741216,72,76,16,133,0
503776,5073,b5,85,H  O,0,0,1,4,1,26,9144,11,741202,741216,72,76,16,133,0
503777,5073,b6,86,H KA,0,0,1,5,1,26,9144,11,741202,741216,72,76,16,133,0
503778,5073,b7,87,H KI,0,0,1,6,1,26,9144,11,741202,741216,72,76,16,133,0
503779,5073,b8,88,H KU,0,0,1,7,1,26,9144,11,741202,741216,72,76,16,133,0
503780,5073,b9,89,H KE,0,0,1,8,1,26,9144,11,741202,741216,72,76,16,133,0
503781,5073,ba,8a,H KO,0,0,1,9,1,26,9144,11,741202,741216,72,76,16,133,0
503782,5073,bb,8c,H SA,0,0,2,0,1,26,9144,11,741202,741216,72,76,16,133,0
503783,5073,bc,8d,H SI,0,0,2,1,1,26,9144,11,741202,741216,72,76,16,133,0
503784,5073,bd,8e,H SU,0,0,2,2,1,26,9144,11,741202,741216,72,76,16,133,0
503785,5073,be,ef,H SE,0,0,2,3,1,26,9144,11,741202,741216,72,76,16,133,0
503786,5073,bf,90,H SO,0,0,2,4,1,26,9144,11,741202,741216,72,76,16,133,0
503787,5073,c0,91,H TA,0,0,2,5,1,26,9144,11,741202,741216,72,76,16,133,0
503788,5073,c1,92,H TI,0,0,2,6,1,26,9144,11,741202,741216,72,76,16,133,0
503789,5073,c2,93,H TU,0,0,2,7,1,26,9144,11,741202,741216,72,76,16,133,0
503790,5073,c3,94,H TE,0,0,2,8,1,26,9144,11,741202,741216,72,76,16,133,0
503791,5073,c4,95,H TO,0,0,2,9,1,26,9144,11,741202,741216,72,76,16,133,0
503792,5073,c5,96,H NA,0,0,3,0,1,26,9144,11,741202,741216,72,76,16,133,0
503793,5073,c6,97,H NI,0,0,3,1,1,26,9144,11,741202,741216,72,76,16,133,0
503794,5073,c7,98,H NU,0,0,3,2,1,26,9144,11,741202,741216,72,76,16,133,0
503795,5073,c8,99,H NE,0,0,3,3,1,26,9144,11,741202,741216,72,76,16,133,0
503796,5073,c9,9a,H NO,0,0,3,4,1,26,9144,11,741202,741216,72,76,16,133,0
503797,5073,ca,9d,H HA,0,0,3,5,1,26,9144,11,741202,741216,72,76,16,133,0
503798,5073,cb,9e,H HI,0,0,3,6,1,26,9144,11,741202,741216,72,76,16,133,0
503799,5073,cc,9f,H HU,0,0,3,7,1,26,9144,11,741202,741216,72,76,16,133,0
503800,5073,cd,a2,H HE,0,0,3,8,1,26,9144,11,741202,741216,72,76,16,133,0
503801,5073,ce,a3,H HO,0,0,3,9,1,26,9144,11,741202,741216,72,76,16,133,0
503802,5073,cf,a4,H MA,0,0,4,0,1,26,9144,11,741202,741216,72,76,16,133,0
503803,5073,d0,a5,H MI,0,0,4,1,1,26,9144,11,741202,741216,72,76,16,133,0
503804,5073,d1,a6,H MU,0,0,4,2,1,26,9144,11,741202,741216,72,76,16,133,0
503805,5073,d2,a7,H ME,0,0,4,3,1,26,9144,11,741202,741216,72,76,16,133,0
503806,5073,d3,a8,H MO,0,0,4,4,1,26,9144,11,741202,741216,72,76,16,133,0
503807,5073,d4,a9,H YA,0,0,4,5,1,26,9144,11,741202,741216,72,76,16,133,0
503808,5073,b2,82,H YI,0,0,4,6,1,26,9144,11,741202,741216,72,76,16,133,0
503809,5073,d5,aa,H YU,0,0,4,7,1,26,9144,11,741202,741216,72,76,16,133,0
503810,5073,b4,84,H YE,0,0,4,8,1,26,9144,11,741202,741216,72,76,16,133,0
503811,5073,d6,ac,H YO,0,0,4,9,1,26,9144,11,741202,741216,72,76,16,133,0
503812,5073,d7,ad,H RA,0,0,5,0,1,26,9144,11,741202,741216,72,76,16,133,0
503813,5073,d8,ae,H RI,0,0,5,1,1,26,9144,11,741202,741216,72,76,16,133,0
503814,5073,d9,af,H RU,0,0,5,2,1,26,9144,11,741202,741216,72,76,16,133,0
503815,5073,da,ba,H RE,0,0,5,3,1,26,9144,11,741202,741216,72,76,16,133,0
503816,5073,db,bb,H RO,0,0,5,4,1,26,9144,11,741202,741216,72,76,16,133,0
503817,5073,dc,bc,H WA,0,0,5,5,1,26,9144,11,741202,741216,72,76,16,133,0
503818,5073,a8,7b,H WI,0,0,5,6,1,26,9144,11,741202,741216,72,76,16,133,0
503819,5073,b3,83,H WU,0,0,5,7,1,26,9144,11,741202,741216,72,76,16,133,0
503820,5073,aa,7a,H WE,0,0,5,8,1,26,9144,11,741202,741216,72,76,16,133,0
503821,5073,a6,6f,H WO,0,0,5,9,1,26,9144,11,741202,741216,72,76,16,133,0
503822,5073,dd,bd,H  N,0,0,6,0,1,26,9144,11,741202,741216,72,76,16,133,0
503823,5074,b1,81,H  A,0,0,1,0,1,21,9144,11,741202,741216,72,76,16,133,0
503824,5074,b2,82,H  I,0,0,1,1,1,21,9144,11,741202,741216,72,76,16,133,0
503825,5074,b3,83,H  U,0,0,1,2,1,21,9144,11,741202,741216,72,76,16,133,0
503826,5074,b4,84,H  E,0,0,1,3,1,21,9144,11,741202,741216,72,76,16,133,0
503827,5074,b5,85,H  O,0,0,1,4,1,21,9144,11,741202,741216,72,76,16,133,0
503828,5074,b6,86,H KA,0,0,1,5,1,21,9144,11,741202,741216,72,76,16,133,0
503829,5074,b7,87,H KI,0,0,1,6,1,21,9144,11,741202,741216,72,76,16,133,0
503830,5074,b8,88,H KU,0,0,1,7,1,21,9144,11,741202,741216,72,76,16,133,0
503831,5074,b9,89,H KE,0,0,1,8,1,21,9144,11,741202,741216,72,76,16,133,0
503832,5074,ba,8a,H KO,0,0,1,9,1,21,9144,11,741202,741216,72,76,16,133,0
503833,5074,bb,8c,H SA,0,0,2,0,1,21,9144,11,741202,741216,72,76,16,133,0
503834,5074,bc,8d,H SI,0,0,2,1,1,21,9144,11,741202,741216,72,76,16,133,0
503835,5074,bd,8e,H SU,0,0,2,2,1,21,9144,11,741202,741216,72,76,16,133,0
503836,5074,be,ef,H SE,0,0,2,3,1,21,9144,11,741202,741216,72,76,16,133,0
503837,5074,bf,90,H SO,0,0,2,4,1,21,9144,11,741202,741216,72,76,16,133,0
503838,5074,c0,91,H TA,0,0,2,5,1,21,9144,11,741202,741216,72,76,16,133,0
503839,5074,c1,92,H TI,0,0,2,6,1,21,9144,11,741202,741216,72,76,16,133,0
503840,5074,c2,93,H TU,0,0,2,7,1,21,9144,11,741202,741216,72,76,16,133,0
503841,5074,c3,94,H TE,0,0,2,8,1,21,9144,11,741202,741216,72,76,16,133,0
503842,5074,c4,95,H TO,0,0,2,9,1,21,9144,11,741202,741216,72,76,16,133,0
503843,5074,c5,96,H NA,0,0,3,0,1,21,9144,11,741202,741216,72,76,16,133,0
503844,5074,c6,97,H NI,0,0,3,1,1,21,9144,11,741202,741216,72,76,16,133,0
503845,5074,c7,98,H NU,0,0,3,2,1,21,9144,11,741202,741216,72,76,16,133,0
503846,5074,c8,99,H NE,0,0,3,3,1,21,9144,11,741202,741216,72,76,16,133,0
503847,5074,c9,9a,H NO,0,0,3,4,1,21,9144,11,741202,741216,72,76,16,133,0
503848,5074,ca,9d,H HA,0,0,3,5,1,21,9144,11,741202,741216,72,76,16,133,0
503849,5074,cb,9e,H HI,0,0,3,6,1,21,9144,11,741202,741216,72,76,16,133,0
503850,5074,cc,9f,H HU,0,0,3,7,1,21,9144,11,741202,741216,72,76,16,133,0
503851,5074,cd,a2,H HE,0,0,3,8,1,21,9144,11,741202,741216,72,76,16,133,0
503852,5074,ce,a3,H HO,0,0,3,9,1,21,9144,11,741202,741216,72,76,16,133,0
503853,5074,cf,a4,H MA,0,0,4,0,1,21,9144,11,741202,741216,72,76,16,133,0
503854,5074,d0,a5,H MI,0,0,4,1,1,21,9144,11,741202,741216,72,76,16,133,0
503855,5074,d1,a6,H MU,0,0,4,2,1,21,9144,11,741202,741216,72,76,16,133,0
503856,5074,d2,a7,H ME,0,0,4,3,1,21,9144,11,741202,741216,72,76,16,133,0
503857,5074,d3,a8,H MO,0,0,4,4,1,21,9144,11,741202,741216,72,76,16,133,0
503858,5074,d4,a9,H YA,0,0,4,5,1,21,9144,11,741202,741216,72,76,16,133,0
503859,5074,b2,82,H YI,0,0,4,6,1,21,9144,11,741202,741216,72,76,16,133,0
503860,5074,d5,aa,H YU,0,0,4,7,1,21,9144,11,741202,741216,72,76,16,133,0
503861,5074,b4,84,H YE,0,0,4,8,1,21,9144,11,741202,741216,72,76,16,133,0
503862,5074,d6,ac,H YO,0,0,4,9,1,21,9144,11,741202,741216,72,76,16,133,0
503863,5074,d7,ad,H RA,0,0,5,0,1,21,9144,11,741202,741216,72,76,16,133,0
503864,5074,d8,ae,H RI,0,0,5,1,1,21,9144,11,741202,741216,72,76,16,133,0
503865,5074,d9,af,H RU,0,0,5,2,1,21,9144,11,741202,741216,72,76,16,133,0
503866,5074,da,ba,H RE,0,0,5,3,1,21,9144,11,741202,741216,72,76,16,133,0
503867,5074,db,bb,H RO,0,0,5,4,1,21,9144,11,741202,741216,72,76,16,133,0
503868,5074,dc,bc,H WA,0,0,5,5,1,21,9144,11,741202,741216,72,76,16,133,0
503869,5074,a8,7b,H WI,0,0,5,6,1,21,9144,11,741202,741216,72,76,16,133,0
503870,5074,b3,83,H WU,0,0,5,7,1,21,9144,11,741202,741216,72,76,16,133,0
503871,5074,aa,7a,H WE,0,0,5,8,1,21,9144,11,741202,741216,72,76,16,133,0
503872,5074,a6,6f,H WO,0,0,5,9,1,21,9144,11,741202,741216,72,76,16,133,0
503873,5074,dd,bd,H  N,0,0,6,0,1,21,9144,11,741202,741216,72,76,16,133,0
503874,5075,b1,81,H  A,0,0,1,0,1,20,9144,11,741202,741216,72,76,16,133,0
503875,5075,b2,82,H  I,0,0,1,1,1,20,9144,11,741202,741216,72,76,16,133,0
503876,5075,b3,83,H  U,0,0,1,2,1,20,9144,11,741202,741216,72,76,16,133,0
503877,5075,b4,84,H  E,0,0,1,3,1,20,9144,11,741202,741216,72,76,16,133,0
503878,5075,b5,85,H  O,0,0,1,4,1,20,9144,11,741202,741216,72,76,16,133,0
503879,5075,b6,86,H KA,0,0,1,5,1,20,9144,11,741202,741216,72,76,16,133,0
503880,5075,b7,87,H KI,0,0,1,6,1,20,9144,11,741202,741216,72,76,16,133,0
503881,5075,b8,88,H KU,0,0,1,7,1,20,9144,11,741202,741216,72,76,16,133,0
503882,5075,b9,89,H KE,0,0,1,8,1,20,9144,11,741202,741216,72,76,16,133,0
503883,5075,ba,8a,H KO,0,0,1,9,1,20,9144,11,741202,741216,72,76,16,133,0
503884,5075,bb,8c,H SA,0,0,2,0,1,20,9144,11,741202,741216,72,76,16,133,0
503885,5075,bc,8d,H SI,0,0,2,1,1,20,9144,11,741202,741216,72,76,16,133,0
503886,5075,bd,8e,H SU,0,0,2,2,1,20,9144,11,741202,741216,72,76,16,133,0
503887,5075,be,ef,H SE,0,0,2,3,1,20,9144,11,741202,741216,72,76,16,133,0
503888,5075,bf,90,H SO,0,0,2,4,1,20,9144,11,741202,741216,72,76,16,133,0
503889,5075,c0,91,H TA,0,0,2,5,1,20,9144,11,741202,741216,72,76,16,133,0
503890,5075,c1,92,H TI,0,0,2,6,1,20,9144,11,741202,741216,72,76,16,133,0
503891,5075,c2,93,H TU,0,0,2,7,1,20,9144,11,741202,741216,72,76,16,133,0
503892,5075,c3,94,H TE,0,0,2,8,1,20,9144,11,741202,741216,72,76,16,133,0
503893,5075,c4,95,H TO,0,0,2,9,1,20,9144,11,741202,741216,72,76,16,133,0
503894,5075,c5,96,H NA,0,0,3,0,1,20,9144,11,741202,741216,72,76,16,133,0
503895,5075,c6,97,H NI,0,0,3,1,1,20,9144,11,741202,741216,72,76,16,133,0
503896,5075,c7,98,H NU,0,0,3,2,1,20,9144,11,741202,741216,72,76,16,133,0
503897,5075,c8,99,H NE,0,0,3,3,1,20,9144,11,741202,741216,72,76,16,133,0
503898,5075,c9,9a,H NO,0,0,3,4,1,20,9144,11,741202,741216,72,76,16,133,0
503899,5075,ca,9d,H HA,0,0,3,5,1,20,9144,11,741202,741216,72,76,16,133,0
503900,5075,cb,9e,H HI,0,0,3,6,1,20,9144,11,741202,741216,72,76,16,133,0
503901,5075,cc,9f,H HU,0,0,3,7,1,20,9144,11,741202,741216,72,76,16,133,0
503902,5075,cd,a2,H HE,0,0,3,8,1,20,9144,11,741202,741216,72,76,16,133,0
503903,5075,ce,a3,H HO,0,0,3,9,1,20,9144,11,741202,741216,72,76,16,133,0
503904,5075,cf,a4,H MA,0,0,4,0,1,20,9144,11,741202,741216,72,76,16,133,0
503905,5075,d0,a5,H MI,0,0,4,1,1,20,9144,11,741202,741216,72,76,16,133,0
503906,5075,d1,a6,H MU,0,0,4,2,1,20,9144,11,741202,741216,72,76,16,133,0
503907,5075,d2,a7,H ME,0,0,4,3,1,20,9144,11,741202,741216,72,76,16,133,0
503908,5075,d3,a8,H MO,0,0,4,4,1,20,9144,11,741202,741216,72,76,16,133,0
503909,5075,d4,a9,H YA,0,0,4,5,1,20,9144,11,741202,741216,72,76,16,133,0
503910,5075,b2,82,H YI,0,0,4,6,1,20,9144,11,741202,741216,72,76,16,133,0
503911,5075,d5,aa,H YU,0,0,4,7,1,20,9144,11,741202,741216,72,76,16,133,0
503912,5075,b4,84,H YE,0,0,4,8,1,20,9144,11,741202,741216,72,76,16,133,0
503913,5075,d6,ac,H YO,0,0,4,9,1,20,9144,11,741202,741216,72,76,16,133,0
503914,5075,d7,ad,H RA,0,0,5,0,1,20,9144,11,741202,741216,72,76,16,133,0
503915,5075,d8,ae,H RI,0,0,5,1,1,20,9144,11,741202,741216,72,76,16,133,0
503916,5075,d9,af,H RU,0,0,5,2,1,20,9144,11,741202,741216,72,76,16,133,0
503917,5075,da,ba,H RE,0,0,5,3,1,20,9144,11,741202,741216,72,76,16,133,0
503918,5075,db,bb,H RO,0,0,5,4,1,20,9144,11,741202,741216,72,76,16,133,0
503919,5075,dc,bc,H WA,0,0,5,5,1,20,9144,11,741202,741216,72,76,16,133,0
503920,5075,a8,7b,H WI,0,0,5,6,1,20,9144,11,741202,741216,72,76,16,133,0
503921,5075,b3,83,H WU,0,0,5,7,1,20,9144,11,741202,741216,72,76,16,133,0
503922,5075,aa,7a,H WE,0,0,5,8,1,20,9144,11,741202,741216,72,76,16,133,0
503923,5075,a6,6f,H WO,0,0,5,9,1,20,9144,11,741202,741216,72,76,16,133,0
503924,5075,dd,bd,H  N,0,0,6,0,1,20,9144,11,741202,741216,72,76,16,133,0
503925,5076,b1,81,H  A,0,0,1,0,1,20,9144,11,741204,741216,72,76,16,133,0
503926,5076,b2,82,H  I,0,0,1,1,1,20,9144,11,741204,741216,72,76,16,133,0
503927,5076,b3,83,H  U,0,0,1,2,1,20,9144,11,741204,741216,72,76,16,133,0
503928,5076,b4,84,H  E,0,0,1,3,1,20,9144,11,741204,741216,72,76,16,133,0
503929,5076,b5,85,H  O,0,0,1,4,1,20,9144,11,741204,741216,72,76,16,133,0
503930,5076,b6,86,H KA,0,0,1,5,1,20,9144,11,741204,741216,72,76,16,133,0
503931,5076,b7,87,H KI,0,0,1,6,1,20,9144,11,741204,741216,72,76,16,133,0
503932,5076,b8,88,H KU,0,0,1,7,1,20,9144,11,741204,741216,72,76,16,133,0
503933,5076,b9,89,H KE,0,0,1,8,1,20,9144,11,741204,741216,72,76,16,133,0
503934,5076,ba,8a,H KO,0,0,1,9,1,20,9144,11,741204,741216,72,76,16,133,0
503935,5076,bb,8c,H SA,0,0,2,0,1,20,9144,11,741204,741216,72,76,16,133,0
503936,5076,bc,8d,H SI,0,0,2,1,1,20,9144,11,741204,741216,72,76,16,133,0
503937,5076,bd,8e,H SU,0,0,2,2,1,20,9144,11,741204,741216,72,76,16,133,0
503938,5076,be,ef,H SE,0,0,2,3,1,20,9144,11,741204,741216,72,76,16,133,0
